    0.1100000000E-01    0.3514742830E-05    0.8717587821E-05    0.1000000000E+01    0.4419417459E-05    0.3331437488E-05    0.1000000000E+01    0.4580825161E-06    0.1314282018E-04    0.1000000000E+01    0.7718453203E-06    0.8544468039E-06    0.2929864214E+00    0.9561166021E+00    0.4511627795E-06   -0.2318413430E-06    0.4504834930E+00
    0.1150000000E-01    0.3686025597E-05    0.8710593301E-05    0.1000000000E+01    0.4503487730E-05    0.3275777827E-05    0.1000000000E+01    0.7473919996E-06    0.1321698547E-04    0.1000000000E+01    0.8167515927E-06    0.8892084238E-06    0.3058820019E+00    0.9520694307E+00    0.4949707379E-06   -0.2521809625E-06    0.4709600154E+00
    0.1200000000E-01    0.3858239852E-05    0.8700596459E-05    0.1000000000E+01    0.4587115659E-05    0.3218334583E-05    0.1000000000E+01    0.1039769722E-05    0.1328498846E-04    0.1000000000E+01    0.8624932807E-06    0.9235218410E-06    0.3187217053E+00    0.9478483395E+00    0.5409730255E-06   -0.2732482117E-06    0.4914365378E+00
    0.1250000000E-01    0.4031338895E-05    0.8687562822E-05    0.1000000000E+01    0.4670267785E-05    0.3159104424E-05    0.1000000000E+01    0.1335084072E-05    0.1334673867E-04    0.1000000000E+01    0.9090671584E-06    0.9573754841E-06    0.3315031859E+00    0.9434540994E+00    0.5891904818E-06   -0.2950255872E-06    0.5119130602E+00
    0.1300000000E-01    0.4205275142E-05    0.8671458538E-05    0.1000000000E+01    0.4752910387E-05    0.3098084579E-05    0.1000000000E+01    0.1633201092E-05    0.1340214855E-04    0.1000000000E+01    0.9564698598E-06    0.9907578134E-06    0.3442241090E+00    0.9388875134E+00    0.6396438999E-06   -0.3174952697E-06    0.5323895826E+00
    0.1350000000E-01    0.4380000140E-05    0.8652250397E-05    0.1000000000E+01    0.4835009487E-05    0.3035272844E-05    0.1000000000E+01    0.1933984551E-05    0.1345113348E-04    0.1000000000E+01    0.1004697879E-05    0.1023657323E-05    0.3568821507E+00    0.9341494155E+00    0.6923540224E-06   -0.3406391229E-06    0.5528661051E+00
    0.1400000000E-01    0.4555464566E-05    0.8629905844E-05    0.1000000000E+01    0.4916530863E-05    0.2970667593E-05    0.1000000000E+01    0.2237296006E-05    0.1349361191E-04    0.1000000000E+01    0.1053747573E-05    0.1056062542E-05    0.3694749988E+00    0.9292406713E+00    0.7473415388E-06   -0.3644386918E-06    0.5733426275E+00
    0.1450000000E-01    0.4731618237E-05    0.8604393002E-05    0.1000000000E+01    0.4997440055E-05    0.2904267787E-05    0.1000000000E+01    0.2542994880E-05    0.1352950532E-04    0.1000000000E+01    0.1103615156E-05    0.1087962037E-05    0.3820003529E+00    0.9241621775E+00    0.8046270813E-06   -0.3888752014E-06    0.5938191499E+00
    0.1500000000E-01    0.4908410119E-05    0.8575680690E-05    0.1000000000E+01    0.5077702374E-05    0.2836072974E-05    0.1000000000E+01    0.2850938530E-05    0.1355873834E-04    0.1000000000E+01    0.1154296709E-05    0.1119344412E-05    0.3944559248E+00    0.9189148619E+00    0.8642312214E-06   -0.4139295553E-06    0.6142956723E+00
    0.1550000000E-01    0.5085788329E-05    0.8543738445E-05    0.1000000000E+01    0.5157282911E-05    0.2766083307E-05    0.1000000000E+01    0.3160982321E-05    0.1358123877E-04    0.1000000000E+01    0.1205788173E-05    0.1150198313E-05    0.4068394392E+00    0.9134996829E+00    0.9261744664E-06   -0.4395823337E-06    0.6347721947E+00
    0.1600000000E-01    0.5263700151E-05    0.8508536532E-05    0.1000000000E+01    0.5236146550E-05    0.2694299542E-05    0.1000000000E+01    0.3472979701E-05    0.1359693765E-04    0.1000000000E+01    0.1258085352E-05    0.1180512429E-05    0.4191486340E+00    0.9079176299E+00    0.9904772559E-06   -0.4658137927E-06    0.6552487171E+00
    0.1650000000E-01    0.5442092036E-05    0.8470045974E-05    0.1000000000E+01    0.5314257971E-05    0.2620723054E-05    0.1000000000E+01    0.3786782281E-05    0.1360576926E-04    0.1000000000E+01    0.1311183916E-05    0.1210275491E-05    0.4313812605E+00    0.9021697224E+00    0.1057159958E-05   -0.4926038616E-06    0.6757252395E+00
    0.1700000000E-01    0.5620909619E-05    0.8428238562E-05    0.1000000000E+01    0.5391581664E-05    0.2545355834E-05    0.1000000000E+01    0.4102239904E-05    0.1360767123E-04    0.1000000000E+01    0.1365079397E-05    0.1239476277E-05    0.4435350843E+00    0.8962570106E+00    0.1126242865E-05   -0.5199321433E-06    0.6962017619E+00
    0.1750000000E-01    0.5800097721E-05    0.8383086878E-05    0.1000000000E+01    0.5468081937E-05    0.2468200507E-05    0.1000000000E+01    0.4419200721E-05    0.1360258454E-04    0.1000000000E+01    0.1419767194E-05    0.1268103612E-05    0.4556078850E+00    0.8901805745E+00    0.1197746192E-05   -0.5477779127E-06    0.7166782843E+00
    0.1800000000E-01    0.5979600362E-05    0.8334564311E-05    0.1000000000E+01    0.5543722928E-05    0.2389260330E-05    0.1000000000E+01    0.4737511277E-05    0.1359045356E-04    0.1000000000E+01    0.1475242572E-05    0.1296146369E-05    0.4675974572E+00    0.8839415241E+00    0.1271690068E-05   -0.5761201149E-06    0.7371548067E+00
    0.1850000000E-01    0.6159360769E-05    0.8282645078E-05    0.1000000000E+01    0.5618468611E-05    0.2308539205E-05    0.1000000000E+01    0.5057016588E-05    0.1357122613E-04    0.1000000000E+01    0.1531500661E-05    0.1323593475E-05    0.4795016108E+00    0.8775409992E+00    0.1348094539E-05   -0.6049373642E-06    0.7576313291E+00
    0.1900000000E-01    0.6339321390E-05    0.8227304241E-05    0.1000000000E+01    0.5692282811E-05    0.2226041680E-05    0.1000000000E+01    0.5377560218E-05    0.1354485352E-04    0.1000000000E+01    0.1588536459E-05    0.1350433906E-05    0.4913181712E+00    0.8709801689E+00    0.1426979558E-05   -0.6342079428E-06    0.7781078516E+00
    0.1950000000E-01    0.6519423901E-05    0.8168517725E-05    0.1000000000E+01    0.5765129211E-05    0.2141772961E-05    0.1000000000E+01    0.5698984366E-05    0.1351129056E-04    0.1000000000E+01    0.1646344834E-05    0.1376656693E-05    0.5030449798E+00    0.8642602318E+00    0.1508364984E-05   -0.6639097996E-06    0.7985843740E+00
    0.2000000000E-01    0.6699609217E-05    0.8106262338E-05    0.1000000000E+01    0.5836971364E-05    0.2055738916E-05    0.1000000000E+01    0.6021129945E-05    0.1347049559E-04    0.1000000000E+01    0.1704920520E-05    0.1402250923E-05    0.5146798943E+00    0.8573824155E+00    0.1592270580E-05   -0.6940205489E-06    0.8190608964E+00
    0.2050000000E-01    0.6879817505E-05    0.8040515786E-05    0.1000000000E+01    0.5907772706E-05    0.1967946078E-05    0.1000000000E+01    0.6343836662E-05    0.1342243056E-04    0.1000000000E+01    0.1764258123E-05    0.1427205742E-05    0.5262207893E+00    0.8503479764E+00    0.1678716005E-05   -0.7245174695E-06    0.8395374188E+00
