    0.5500000000E-02    0.1006759219E-04    0.6565234869E-05    0.1000000000E+01    0.6289450339E-05    0.1940502525E-05    0.1000000000E+01    0.4220689388E-05    0.5232104683E-05    0.9624688112E+00   -0.2713923127E+00    0.2822268617E-05    0.5180678251E-05    0.4534849152E+00
    0.6000000000E-02    0.1033496961E-04    0.6270051095E-05    0.1000000000E+01    0.6385773405E-05    0.1744817137E-05    0.1000000000E+01    0.4284606687E-05    0.5229968177E-05    0.9553882681E+00   -0.2953527673E+00    0.3036290030E-05    0.5693673386E-05    0.4947108166E+00
    0.6500000000E-02    0.1059408299E-04    0.5964577318E-05    0.1000000000E+01    0.6476195662E-05    0.1544958491E-05    0.1000000000E+01    0.4348873517E-05    0.5227333671E-05    0.9477113358E+00   -0.3191288517E+00    0.3242517820E-05    0.6213291913E-05    0.5359367180E+00
    0.7000000000E-02    0.1084455246E-04    0.5649030265E-05    0.1000000000E+01    0.6560549749E-05    0.1341097904E-05    0.1000000000E+01    0.4413488095E-05    0.5224195657E-05    0.9394428066E+00   -0.3427057238E+00    0.3440792259E-05    0.6739434306E-05    0.5771626193E+00
    0.7500000000E-02    0.1108600330E-04    0.5323640226E-05    0.1000000000E+01    0.6638673043E-05    0.1133413060E-05    0.1000000000E+01    0.4478448583E-05    0.5220548612E-05    0.9305878419E+00   -0.3660686662E+00    0.3630954469E-05    0.7271997681E-05    0.6183885207E+00
    0.8000000000E-02    0.1131806633E-04    0.4988650952E-05    0.1000000000E+01    0.6710407882E-05    0.9220878963E-06    0.1000000000E+01    0.4543753093E-05    0.5216386994E-05    0.9211519695E+00   -0.3892030949E+00    0.3812846486E-05    0.7810875795E-05    0.6596144221E+00
    0.8500000000E-02    0.1154037844E-04    0.4644319548E-05    0.1000000000E+01    0.6775601803E-05    0.7073124655E-06    0.1000000000E+01    0.4609399681E-05    0.5211705244E-05    0.9111410795E+00   -0.4120945684E+00    0.3986311325E-05    0.8355959039E-05    0.7008403235E+00
    0.9000000000E-02    0.1175258305E-04    0.4290916345E-05    0.1000000000E+01    0.6834107766E-05    0.4892828034E-06    0.1000000000E+01    0.4675386354E-05    0.5206497785E-05    0.9005614211E+00   -0.4347287970E+00    0.4151193041E-05    0.8907134442E-05    0.7420662249E+00
    0.9500000000E-02    0.1195433053E-04    0.3928724749E-05    0.1000000000E+01    0.6885784379E-05    0.2682007798E-06    0.1000000000E+01    0.4741711061E-05    0.5200759024E-05    0.8894195984E+00   -0.4570916515E+00    0.4307336798E-05    0.9464285664E-05    0.7832921262E+00
    0.1000000000E-01    0.1214527873E-04    0.3558041091E-05    0.1000000000E+01    0.6930496117E-05    0.4427394498E-07    0.1000000000E+01    0.4808371698E-05    0.5194483353E-05    0.8777225668E+00   -0.4791691724E+00    0.4454588932E-05    0.1002729300E-04    0.8245180276E+00
    0.1050000000E-01    0.1232509340E-04    0.3179174441E-05    0.1000000000E+01    0.6968113540E-05   -0.1822846329E-06    0.1000000000E+01    0.4875366109E-05    0.5187665144E-05    0.8654776278E+00   -0.5009475779E+00    0.4592797017E-05    0.1059603339E-04    0.8657439290E+00
    0.1100000000E-01    0.1249344867E-04    0.2792446422E-05    0.1000000000E+01    0.6998513504E-05   -0.4112565379E-06    0.1000000000E+01    0.4942692079E-05    0.5180298758E-05    0.8526924252E+00   -0.5224132731E+00    0.4721809929E-05    0.1117038039E-04    0.9069698304E+00
    0.1150000000E-01    0.1265002747E-04    0.2398190997E-05    0.1000000000E+01    0.7021579372E-05   -0.6424181846E-06    0.1000000000E+01    0.5010347339E-05    0.5172378537E-05    0.8393749401E+00   -0.5435528584E+00    0.4841477917E-05    0.1175020423E-04    0.9481957318E+00
    0.1200000000E-01    0.1279452203E-04    0.1996754251E-05    0.1000000000E+01    0.7037201212E-05   -0.8755410040E-06    0.1000000000E+01    0.5078329566E-05    0.5163898808E-05    0.8255334857E+00   -0.5643531377E+00    0.4951652665E-05    0.1233537177E-04    0.9894216331E+00
